id_mahasiswa,nama,tgl_lahir,bidang_studi,tahun_masuk,semester,biaya_masuk,diskon,bulan_masuk,pendapatan_ortu,tahun_lulus,kategori_pendapatan
2015Z028962,Brandon Cunningham,1997-07-19,Computer Science,2015,Genap,7670715,311231,Januari,1427724,2019,Bawah
2015Z024572,Rhonda Arellano,2003-07-08,Computer Science,2015,Genap,7670715,3053229,Januari,9379745,2019,Menengah
2015Z023776,Brandon Huang,2005-09-12,Computer Science,2015,Gasal,7670715,2136104,Agustus,2414501,2019,Bawah
2015Z026414,Jesse Miller,2002-12-05,Mechanical Engineering,2015,Genap,5000000,4641749,Januari,8207465,2019,Menengah
2015Z012052,Pamela Miller,2003-05-07,Electrical Engineering,2015,Gasal,6691529,4331344,Agustus,2216344,2019,Bawah
2015Z031337,William Garcia,2006-05-04,Chemical Engineering,2015,Genap,6663169,2180223,Januari,3883257,2019,Bawah
2015Z009404,Jill Mills,2001-06-04,Mechanical Engineering,2015,Gasal,5000000,1916566,Agustus,7735716,2019,Menengah
2015Z012139,Dr. Angela Lara,2002-02-28,Chemical Engineering,2015,Gasal,6663169,4512750,Agustus,2346620,2019,Bawah
2015Z011145,Andrew Phillips,2001-09-12,Civil Engineering,2015,Gasal,5000000,499825,Agustus,4977336,2019,Bawah
2015Z005654,Deborah Carroll,2004-10-03,Civil Engineering,2015,Gasal,5000000,2976070,Agustus,19433511,2019,Atas
2015Z029233,Daniel Weber,2001-01-08,Civil Engineering,2015,Genap,5000000,4738985,Januari,3646708,2019,Bawah
2015Z018454,Edward Kent,2001-09-07,Electrical Engineering,2015,Genap,6691529,440205,Januari,4852025,2019,Bawah
2015Z014400,Steven James,1999-09-13,Mechanical Engineering,2015,Genap,5000000,3478910,Januari,3377591,2019,Bawah
2015Z008970,Diane Bates,2003-07-15,Mechanical Engineering,2015,Gasal,5000000,4989932,Agustus,8668205,2019,Menengah
2015Z031715,Michele Beck,1997-07-20,Civil Engineering,2015,Gasal,5000000,466656,Agustus,9833240,2019,Menengah
2015Z029159,Wendy Payne,2005-11-01,Chemical Engineering,2015,Gasal,6663169,1530750,Agustus,9203468,2019,Menengah
2015Z012918,Kimberly Lee,2001-12-24,Mechanical Engineering,2015,Gasal,5000000,1495621,Agustus,3711983,2019,Bawah
2015Z008356,Lori Lopez,1998-10-16,Electrical Engineering,2015,Gasal,6691529,1359152,Agustus,4957911,2019,Bawah
2015Z023764,Carrie Rodriguez,2003-10-19,Chemical Engineering,2015,Gasal,6663169,847374,Agustus,1580519,2019,Bawah
2015Z012023,Courtney Leonard,2004-09-01,Electrical Engineering,2015,Gasal,6691529,133347,Agustus,2936429,2019,Bawah
2015Z012378,Troy Richards III,2002-03-07,Electrical Engineering,2015,Gasal,6691529,459431,Agustus,4958291,2019,Bawah
2015Z000267,Tracy Miller,2000-07-25,Computer Science,2015,Gasal,7670715,2661364,Agustus,3046506,2019,Bawah
2015Z001677,Mr. Dylan Williams,1999-01-17,Computer Science,2015,Genap,7670715,785918,Januari,3046198,2019,Bawah
2015Z019126,Claire Bradley,2001-05-24,Computer Science,2015,Genap,7670715,1786502,Januari,13202126,2019,Atas
2015Z031367,Gregory Hayes,1999-07-23,Mechanical Engineering,2015,Genap,5000000,4646250,Januari,8721752,2019,Menengah
2015Z004210,Jacqueline Hernandez,1997-09-23,Electrical Engineering,2015,Gasal,6691529,4594543,Agustus,2083002,2019,Bawah
2015Z005071,Tina Murphy,2003-02-27,Chemical Engineering,2015,Genap,6663169,3458782,Januari,3453308,2019,Bawah
2015Z020404,Michael Knight,2005-05-28,Civil Engineering,2015,Genap,5000000,147991,Januari,1927139,2019,Bawah
2015Z010213,Charles Hodge,2003-10-22,Civil Engineering,2015,Genap,5000000,2280207,Januari,6457704,2019,Menengah
2015Z008576,Jose White,1998-08-26,Computer Science,2015,Genap,7670715,1133456,Januari,3375626,2019,Bawah
2015Z012826,Veronica Gonzalez,1997-09-02,Chemical Engineering,2015,Gasal,6663169,2444992,Agustus,2011319,2019,Bawah
2015Z025912,Seth Sullivan,2006-04-04,Mechanical Engineering,2015,Genap,5000000,4431147,Januari,7365531,2019,Menengah
2015Z013102,Dave Jones,2001-08-19,Civil Engineering,2015,Genap,5000000,3423076,Januari,2950285,2019,Bawah
2015Z023113,Natalie Watson,2005-08-29,Electrical Engineering,2015,Genap,6691529,3141334,Januari,3360232,2019,Bawah
2015Z020894,Adam Powers,1997-06-08,Mechanical Engineering,2015,Gasal,5000000,4120493,Agustus,3607108,2019,Bawah
2015Z030183,Linda Brooks,2003-12-02,Civil Engineering,2015,Genap,5000000,3713726,Januari,8471215,2019,Menengah
2015Z017702,Natasha Johnson,1997-10-18,Mechanical Engineering,2015,Gasal,5000000,2773602,Agustus,9743124,2019,Menengah
2015Z010866,Rachel Pierce,2005-07-15,Civil Engineering,2015,Genap,5000000,1450216,Januari,1636134,2019,Bawah
2015Z006216,Sandra Anthony,2003-03-09,Civil Engineering,2015,Gasal,5000000,1504697,Agustus,3392282,2019,Bawah
2015Z007511,Todd Jackson,1998-10-12,Electrical Engineering,2015,Genap,6691529,3892612,Januari,1332558,2019,Bawah
2015Z002857,Norma Cisneros,1999-02-24,Computer Science,2015,Gasal,7670715,3746947,Agustus,3193004,2019,Bawah
2015Z008120,Whitney Butler,2004-12-02,Electrical Engineering,2015,Gasal,6691529,3696467,Agustus,9755416,2019,Menengah
2015Z026798,Candace Le,2003-07-15,Chemical Engineering,2015,Gasal,6663169,2168815,Agustus,1135966,2019,Bawah
2015Z018578,Wanda Fisher,1997-10-20,Chemical Engineering,2015,Genap,6663169,3487310,Januari,2291668,2019,Bawah
2015Z029415,Christina Cruz,2005-07-22,Civil Engineering,2015,Gasal,5000000,3428094,Agustus,8642740,2019,Menengah
2015Z026876,Jeremy Smith,2004-03-14,Mechanical Engineering,2015,Gasal,5000000,1910038,Agustus,1613627,2019,Bawah
2015Z012568,Maria Hall,1998-12-17,Civil Engineering,2015,Genap,5000000,2521026,Januari,1292062,2019,Bawah
2015Z009351,Brian Baker,2003-10-29,Chemical Engineering,2015,Gasal,6663169,4236347,Agustus,4039357,2019,Bawah
2015Z025163,Peter Long,1998-06-26,Chemical Engineering,2015,Genap,6663169,453610,Januari,2527440,2019,Bawah
2015Z030887,Alicia Harris,2002-12-02,Electrical Engineering,2015,Genap,6691529,4668592,Januari,4358616,2019,Bawah
2015Z003264,Joshua Fox,1997-10-13,Mechanical Engineering,2015,Genap,5000000,4662794,Januari,7911040,2019,Menengah
2015Z019999,John Thomas,2000-06-14,Civil Engineering,2015,Gasal,5000000,2453418,Agustus,3230434,2019,Bawah
2015Z008185,Kenneth Hunter,1999-06-15,Mechanical Engineering,2015,Gasal,5000000,3071088,Agustus,7501318,2019,Menengah
2015Z004969,Anna Anderson,2000-10-01,Civil Engineering,2015,Gasal,5000000,2109486,Agustus,2632814,2019,Bawah
2015Z030418,Gilbert Morris,1997-11-18,Electrical Engineering,2015,Genap,6691529,975778,Januari,4297461,2019,Bawah
2015Z029188,Philip Lopez,1999-05-01,Mechanical Engineering,2015,Gasal,5000000,1746679,Agustus,2745219,2019,Bawah
2015Z011375,Keith Kelly,1998-12-13,Electrical Engineering,2015,Genap,6691529,121924,Januari,7754770,2019,Menengah
2015Z011176,William Walton,2003-06-11,Computer Science,2015,Gasal,7670715,2426289,Agustus,9373753,2019,Menengah
2015Z018201,Nicole Terry,2001-11-20,Chemical Engineering,2015,Genap,6663169,3011297,Januari,3235391,2019,Bawah
2015Z027795,Edward White,2001-06-16,Computer Science,2015,Genap,7670715,2480869,Januari,14177799,2019,Atas
2015Z025960,Jeffrey Dunn,2003-01-21,Mechanical Engineering,2015,Genap,5000000,3061344,Januari,8847791,2019,Menengah
2015Z016632,Victoria Kelley,2005-08-08,Civil Engineering,2015,Genap,5000000,176947,Januari,4789219,2019,Bawah
2015Z025469,Vanessa Malone,2005-06-06,Electrical Engineering,2015,Genap,6691529,4598587,Januari,3078010,2019,Bawah
2015Z008373,Amy White,2003-04-20,Civil Engineering,2015,Gasal,5000000,517835,Agustus,4038479,2019,Bawah
2015Z020968,Michael Marks,2005-08-09,Civil Engineering,2015,Genap,5000000,1606347,Januari,2525939,2019,Bawah
2015Z018010,Jerry Glover,1999-01-15,Chemical Engineering,2015,Gasal,6663169,4875611,Agustus,1144992,2019,Bawah
2015Z025038,Timothy Morrison,2001-07-15,Electrical Engineering,2015,Genap,6691529,298552,Januari,7185980,2019,Menengah
2015Z026318,Kelly Gordon,2005-02-16,Electrical Engineering,2015,Genap,6691529,4301126,Januari,3649927,2019,Bawah
2015Z024200,John Welch,2005-05-22,Electrical Engineering,2015,Genap,6691529,1444043,Januari,11428396,2019,Atas
2015Z007268,Patrick Wade,2004-07-05,Mechanical Engineering,2015,Genap,5000000,206012,Januari,4870496,2019,Bawah
2015Z012910,Jeremy Wagner,2001-12-18,Chemical Engineering,2015,Gasal,6663169,4283051,Agustus,4819184,2019,Bawah
2015Z014411,Dr. Rebecca Jones,1999-01-16,Civil Engineering,2015,Gasal,5000000,1994413,Agustus,3586006,2019,Bawah
2015Z017392,Jeffery Thompson,2003-10-15,Electrical Engineering,2015,Gasal,6691529,4986759,Agustus,9198831,2019,Menengah
2015Z007651,Brian Williams,2004-05-13,Computer Science,2015,Gasal,7670715,4063257,Agustus,3358671,2019,Bawah
2015Z025105,Diana Ward,2000-06-23,Computer Science,2015,Genap,7670715,4204633,Januari,3900806,2019,Bawah
2015Z020752,Mark Montoya,1999-12-22,Chemical Engineering,2015,Genap,6663169,241824,Januari,4988296,2019,Bawah
2015Z026546,Charles Tate,1999-12-18,Civil Engineering,2015,Genap,5000000,4541370,Januari,6006326,2019,Menengah
2015Z010625,James Jones,2004-04-03,Civil Engineering,2015,Genap,5000000,4885695,Januari,1698414,2019,Bawah
2015Z010429,Matthew Eaton,1999-07-07,Civil Engineering,2015,Gasal,5000000,3024740,Agustus,1645173,2019,Bawah
2015Z031170,Yesenia Walters,2003-06-18,Chemical Engineering,2015,Genap,6663169,1998314,Januari,1363010,2019,Bawah
2015Z016804,David Kennedy,1997-09-13,Chemical Engineering,2015,Gasal,6663169,3696376,Agustus,4665083,2019,Bawah
2015Z001279,Jonathan Walker,1999-06-12,Computer Science,2015,Genap,7670715,3047815,Januari,7588901,2019,Menengah
2015Z004916,Justin Gallagher,2006-01-05,Electrical Engineering,2015,Genap,6691529,149003,Januari,2734245,2019,Bawah
2015Z010983,Donald Griffin,1997-12-17,Chemical Engineering,2015,Genap,6663169,2858287,Januari,4766784,2019,Bawah
2015Z008942,Dr. William Cameron MD,1999-05-09,Mechanical Engineering,2015,Genap,5000000,3737319,Januari,3701161,2019,Bawah
2015Z027471,Kevin Peterson,2006-02-07,Chemical Engineering,2015,Gasal,6663169,1239558,Agustus,3120689,2019,Bawah
2015Z013631,Erica Hernandez,2004-12-29,Civil Engineering,2015,Genap,5000000,4462787,Januari,7337611,2019,Menengah
2015Z018676,Amanda Warren,1999-12-12,Computer Science,2015,Gasal,7670715,758333,Agustus,1648259,2019,Bawah
2015Z001191,Amber Shelton,2001-11-02,Chemical Engineering,2015,Gasal,6663169,1888686,Agustus,3784523,2019,Bawah
2015Z003699,Justin Pena,2001-11-16,Computer Science,2015,Genap,7670715,2654071,Januari,1418269,2019,Bawah
2015Z011608,Maria Ryan,2000-03-06,Computer Science,2015,Genap,7670715,974675,Januari,4397833,2019,Bawah
2015Z010874,Regina Johnson,2002-10-03,Chemical Engineering,2015,Genap,6663169,3523020,Januari,2373731,2019,Bawah
2015Z016169,Mark Phelps,2000-12-15,Computer Science,2015,Genap,7670715,329255,Januari,2697676,2019,Bawah
2015Z023771,Norma Dickerson,2004-12-24,Mechanical Engineering,2015,Genap,5000000,2343779,Januari,1323508,2019,Bawah
2015Z030031,Michael Baker,2001-06-11,Chemical Engineering,2015,Genap,6663169,1948881,Januari,2180305,2019,Bawah
2015Z008824,Michael Brown,2000-07-31,Computer Science,2015,Genap,7670715,775756,Januari,2889265,2019,Bawah
2015Z029528,Krista Foster,2002-07-11,Mechanical Engineering,2015,Genap,5000000,3939719,Januari,3867908,2019,Bawah
2015Z027758,Bradley Mason,2005-12-07,Electrical Engineering,2015,Genap,6691529,4374228,Januari,7385521,2019,Menengah
2015Z026027,Brian Duke,2006-01-07,Mechanical Engineering,2015,Genap,5000000,2887362,Januari,9942943,2019,Menengah
2015Z002792,Lisa Carr,2004-07-29,Chemical Engineering,2015,Genap,6663169,3950396,Januari,3336410,2019,Bawah
2015Z006152,Mr. Scott Ramos,2003-12-10,Chemical Engineering,2015,Genap,6663169,3070459,Januari,7119857,2019,Menengah
2015Z005533,Raven Newton,2001-01-09,Mechanical Engineering,2015,Genap,5000000,2854875,Januari,6127829,2019,Menengah
2015Z023787,Nathaniel Steele,2006-04-10,Computer Science,2015,Genap,7670715,1427318,Januari,3245691,2019,Bawah
2015Z022385,Jesse Brown,2005-01-03,Electrical Engineering,2015,Genap,6691529,3742308,Januari,14164053,2019,Atas
2015Z005916,Rachel Jones,2001-06-14,Chemical Engineering,2015,Gasal,6663169,445216,Agustus,4894598,2019,Bawah
2015Z024410,Steven Rose,2006-02-24,Mechanical Engineering,2015,Genap,5000000,4810120,Januari,1523760,2019,Bawah
2015Z016901,Casey Ruiz,1999-12-26,Electrical Engineering,2015,Gasal,6691529,928480,Agustus,4103998,2019,Bawah
2015Z029612,Ronald Howard,2005-07-10,Mechanical Engineering,2015,Gasal,5000000,2000138,Agustus,3864075,2019,Bawah
2015Z002267,Jeffrey Brown,2002-12-03,Mechanical Engineering,2015,Gasal,5000000,259967,Agustus,7168776,2019,Menengah
2015Z026238,Brandon Blevins,2005-07-22,Mechanical Engineering,2015,Gasal,5000000,3830379,Agustus,8555980,2019,Menengah
2015Z013199,Veronica Ellis,1999-10-09,Computer Science,2015,Genap,7670715,4433083,Januari,6978202,2019,Menengah
2015Z026767,Debbie Watts,2000-06-05,Mechanical Engineering,2015,Genap,5000000,4317973,Januari,4651028,2019,Bawah
2015Z025948,Molly Sullivan,2002-06-27,Computer Science,2015,Gasal,7670715,288796,Agustus,19475540,2019,Atas
2015Z010720,Rebecca Lee,2004-12-11,Mechanical Engineering,2015,Gasal,5000000,1728312,Agustus,8578749,2019,Menengah
2015Z028633,Jerome Weaver,2001-02-28,Computer Science,2015,Genap,7670715,2986866,Januari,7899470,2019,Menengah
2015Z009164,Kristen Wilcox,1999-09-23,Electrical Engineering,2015,Genap,6691529,333513,Januari,17551786,2019,Atas
2015Z023243,Amber Brown,2006-03-29,Civil Engineering,2015,Genap,5000000,245628,Januari,2861424,2019,Bawah
2015Z004059,Taylor Pope,2000-03-22,Chemical Engineering,2015,Gasal,6663169,3900166,Agustus,3127001,2019,Bawah
2015Z015545,Christopher Wright,1998-07-28,Civil Engineering,2015,Genap,5000000,4793472,Januari,2027009,2019,Bawah
2015Z030873,Juan Garrett,2006-05-13,Civil Engineering,2015,Gasal,5000000,3513259,Agustus,7508216,2019,Menengah
2015Z027284,Jacob Cruz,1998-07-03,Chemical Engineering,2015,Gasal,6663169,158438,Agustus,1170792,2019,Bawah
2015Z025689,Terry Barnes,1998-07-02,Electrical Engineering,2015,Genap,6691529,1536784,Januari,4116301,2019,Bawah
2015Z030874,Susan Martinez,2001-10-20,Computer Science,2015,Genap,7670715,619939,Januari,1192940,2019,Bawah
2015Z011377,Julian Garza,2002-01-29,Chemical Engineering,2015,Genap,6663169,3354432,Januari,4613717,2019,Bawah
2015Z022040,Leslie Rice,1997-06-25,Civil Engineering,2015,Genap,5000000,1625509,Januari,6365208,2019,Menengah
2015Z022970,Daniel Jordan,1998-12-24,Electrical Engineering,2015,Genap,6691529,768395,Januari,2368891,2019,Bawah
2015Z020583,Elizabeth Rich,2004-03-13,Mechanical Engineering,2015,Genap,5000000,824121,Januari,9139707,2019,Menengah
2015Z002384,Elizabeth Chung,2001-02-02,Mechanical Engineering,2015,Genap,5000000,1832729,Januari,6155784,2019,Menengah
2015Z004982,Belinda Shepard,2001-09-02,Civil Engineering,2015,Gasal,5000000,2580049,Agustus,7766852,2019,Menengah
2015Z001079,Leslie Roberts,2000-08-03,Civil Engineering,2015,Gasal,5000000,2615031,Agustus,8827525,2019,Menengah
2015Z027977,Trevor Mitchell,1999-08-01,Electrical Engineering,2015,Genap,6691529,3414127,Januari,7176810,2019,Menengah
2015Z000370,Brandon Steele,2001-08-10,Electrical Engineering,2015,Gasal,6691529,4932077,Agustus,8804965,2019,Menengah
2015Z030918,Mark Yang,1999-05-10,Electrical Engineering,2015,Gasal,6691529,4549628,Agustus,8264558,2019,Menengah
2015Z022791,Jocelyn Griffith,1998-04-23,Mechanical Engineering,2015,Genap,5000000,3656313,Januari,4069285,2019,Bawah
2015Z004541,Dylan Rodriguez,2002-11-11,Computer Science,2015,Genap,7670715,4334014,Januari,9962419,2019,Menengah
2015Z011700,Dwayne Hernandez,2000-09-12,Chemical Engineering,2015,Genap,6663169,1431165,Januari,18805514,2019,Atas
2015Z015789,Bryan Cunningham,1999-10-08,Chemical Engineering,2015,Genap,6663169,2976578,Januari,1433330,2019,Bawah
2015Z025051,Beverly Gonzales,2000-01-26,Computer Science,2015,Genap,7670715,2959085,Januari,2639054,2019,Bawah
2015Z013558,Gary Jackson,2000-10-27,Civil Engineering,2015,Genap,5000000,2903296,Januari,4982856,2019,Bawah
2015Z007794,Abigail Fisher,2000-12-28,Chemical Engineering,2015,Genap,6663169,1758358,Januari,9380947,2019,Menengah
2015Z015874,Kimberly Anderson,2000-08-27,Civil Engineering,2015,Genap,5000000,3964426,Januari,6909430,2019,Menengah
2015Z030645,Christina Chambers,2002-04-07,Chemical Engineering,2015,Gasal,6663169,3741261,Agustus,3865424,2019,Bawah
2015Z022683,Thomas Braun,1998-11-10,Mechanical Engineering,2015,Genap,5000000,1593050,Januari,3347459,2019,Bawah
2015Z027825,Aaron Villegas,1999-10-31,Mechanical Engineering,2015,Gasal,5000000,3873928,Agustus,6931477,2019,Menengah
2015Z014814,Anthony Huerta,2003-02-24,Mechanical Engineering,2015,Gasal,5000000,4450137,Agustus,6496403,2019,Menengah
2015Z019863,Maria Smith,2001-11-23,Electrical Engineering,2015,Genap,6691529,3448827,Januari,9300541,2019,Menengah
2015Z004161,Connie Aguirre,2002-07-02,Computer Science,2015,Genap,7670715,1965365,Januari,3651293,2019,Bawah
2015Z015939,Leah Ortiz,1999-12-20,Mechanical Engineering,2015,Gasal,5000000,4469523,Agustus,7889127,2019,Menengah
2015Z000730,Eric Clarke,2001-03-08,Computer Science,2015,Genap,7670715,4772599,Januari,2254407,2019,Bawah
2015Z018307,Christopher Nelson,1998-03-07,Civil Engineering,2015,Genap,5000000,1450432,Januari,3014872,2019,Bawah
2015Z009988,Karen Noble,2001-10-15,Chemical Engineering,2015,Gasal,6663169,3991296,Agustus,4088904,2019,Bawah
2015Z030122,Whitney Terry,1998-07-07,Chemical Engineering,2015,Genap,6663169,694473,Januari,3633218,2019,Bawah
2015Z006552,Mr. Timothy Maxwell Jr.,2001-01-28,Chemical Engineering,2015,Genap,6663169,1056643,Januari,4050013,2019,Bawah
2015Z003388,Alexis Russell,2001-11-21,Computer Science,2015,Genap,7670715,1808141,Januari,6193768,2019,Menengah
2015Z025863,Mr. Stephen Abbott,2002-02-15,Electrical Engineering,2015,Genap,6691529,1531675,Januari,1745152,2019,Bawah
2015Z027145,Brenda Wilson,2000-04-29,Computer Science,2015,Genap,7670715,3643746,Januari,2335682,2019,Bawah
2015Z002175,Tara King,2005-02-27,Mechanical Engineering,2015,Gasal,5000000,4887379,Agustus,3009029,2019,Bawah
2015Z019490,James Schwartz,1997-09-04,Chemical Engineering,2015,Gasal,6663169,105099,Agustus,2135536,2019,Bawah
2015Z011473,Larry Colon,2005-10-14,Chemical Engineering,2015,Gasal,6663169,2574036,Agustus,6151008,2019,Menengah
2015Z011454,Timothy Carter,2000-01-18,Computer Science,2015,Genap,7670715,349103,Januari,2636253,2019,Bawah
2015Z031480,Tommy Morrison,2006-04-13,Computer Science,2015,Gasal,7670715,603571,Agustus,6294625,2019,Menengah
2015Z004739,Robert Smith,2003-03-13,Civil Engineering,2015,Gasal,5000000,1432608,Agustus,4459562,2019,Bawah
2015Z018501,Dawn Davis,2006-02-04,Chemical Engineering,2015,Genap,6663169,1188458,Januari,9281166,2019,Menengah
2015Z016963,Elizabeth Thompson,2003-10-21,Mechanical Engineering,2015,Genap,5000000,2644038,Januari,4716787,2019,Bawah
2015Z023728,Austin Friedman,2000-11-09,Civil Engineering,2015,Genap,5000000,1986499,Januari,4604924,2019,Bawah
2015Z026191,Misty Diaz,2003-04-24,Electrical Engineering,2015,Gasal,6691529,4838201,Agustus,2559085,2019,Bawah
2015Z011680,Justin Meyer PhD,2003-09-23,Computer Science,2015,Genap,7670715,4415651,Januari,3814919,2019,Bawah
2015Z009211,Maxwell Simon,1999-01-27,Mechanical Engineering,2015,Genap,5000000,1639925,Januari,3499679,2019,Bawah
2015Z012951,Elizabeth Hayden,2001-02-18,Chemical Engineering,2015,Genap,6663169,159367,Januari,8044379,2019,Menengah
2015Z015169,Christian Murphy,1997-11-13,Chemical Engineering,2015,Genap,6663169,4389199,Januari,2000817,2019,Bawah
2015Z020097,Brandon Nguyen,2002-05-26,Mechanical Engineering,2015,Gasal,5000000,1721173,Agustus,3528147,2019,Bawah
2015Z024783,Jacob Carpenter,2005-10-16,Mechanical Engineering,2015,Gasal,5000000,811305,Agustus,3221354,2019,Bawah
2015Z006691,Laurie Carlson,2001-02-15,Chemical Engineering,2015,Genap,6663169,1655169,Januari,1896864,2019,Bawah
2015Z009677,Patrick Hamilton,2002-12-23,Mechanical Engineering,2015,Gasal,5000000,3325200,Agustus,4543993,2019,Bawah
